"시도별","종류별","항목","단위","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"전라남도","합계","과채류","","5022","4965","4325","4101","4204","3898","3739","3003","3199","3264","2664","2580","2743","2778","2676","2989","2659.4618","2848.6607","2654.2364","2615.6196",
"전라남도","합계","수박","","1721","1686","1327","1205","1358","1165","1107","734","748","710","601","547","551","520","510","441","391.756","424.2415","327.6597","427.1372",
"전라남도","합계","참외","","193","89","137","103","29","41","47","32","76","17","25","15","17","16","10","0","14.7877","3.1141","5.725","4.7309",
"전라남도","합계","오이","","961","1011","941","706","800","451","435","527","391","238","203","119","146","241","165","242","187.8418","317.5525","233.1216","273.9684",
"전라남도","합계","호박","","305","258","283","332","390","206","333","193","332","248","254","227","269","424","414","342","321.0922","320.5867","420.572","371.6702",
"전라남도","합계","토마토","","553","542","635","669","738","1112","1108","890","899","840","835","925","1054","1037","939","1100","944.844","963.9744","907.7564","870.8567",
"전라남도","합계","딸기","","1289","1379","1002","1086","889","923","709","627","753","1211","746","747","706","540","638","864","799.1401","819.1915","759.4017","667.2562",
"전라남도","합계","무","","991","530","695","832","661","703","667","571","624","396","468","317","286","364","322","297","194.3533","258.4471","221.1117","334.6663",
"전라남도","합계","봄무","","","","","","","","","","","","","55","60","58","47","25","63.5932","65.1643","41.5073","46.6356",
"전라남도","합계","총각무","","","","","","","","","","","","","128","127","187","132","158","68.4364","112.1006","77.5411","181.7051",
"전라남도","합계","일반총각무","","","","","","","","","","","","","117","127","187","132","157","68.4364","110.9601","77.5411","176.0728",
"전라남도","합계","가을총각무","","","","","","","","","","","","","11","0","0","0","1","0","1.1405","0","5.6323",
"전라남도","합계","기타무","","","","","","","","","","","","","134","99","119","143","114","62.3237","81.1822","102.0633","106.3256",
"전라남도","합계","풋고추","","1149","1084","1004","1263","903","833","704","744","862","781","572","703","537","620","697","557","450.4993","426.3711","387.2782","512.878",
"전라남도","합계","기타채소","","1744","1694","1832","1795","2254","1854","1399","1677","1338","1468","1732","1686","1684","1723","1908","1770","1721.5065","1799.4895","1957.1759","1607.7076",
"전라남도","합계","과수","","160","173","183","214","239","183","189","202","169","209","280","275","349","288","331","415","365.4711","457.7732","577.892","516.5274",
"전라남도","합계","배","","18","16","6","22","24","","","","","","","","","","","","","","","",
"전라남도","합계","감귤","","0","10","33","53","72","0","0","14","14","0","24","25","23","20","18","0","79.2823","85.5636","52.5172","57.981",
"전라남도","합계","성과수(감귤)","","0","0","0","7","25","0","0","14","14","0","10","10","13","10","8","0","77.3416","80.0957","43.8477","44.7805",
"전라남도","합계","포도","","66","78","71","75","79","76","65","27","59","66","54","77","95","94","83","111","77.2609","85.881","143.0473","136.2328",
"전라남도","합계","성과수(포도)","","59","60","57","61","69","65","59","26","55","54","47","61","87","90","72","80","59.2426","81.2571","81.8763","101.9579",
"전라남도","합계","기타과수","","76","69","73","64","64","107","124","161","96","143","202","173","231","174","230","304","208.9279","286.3286","382.3275","322.3136",
"전라남도","합계","화훼","","272","260","289","358","256","169","201","198","221","189","144","96","92","53","66","126","117.6493","113.0564","154.907","144.8856",
"전라남도","합계","기타","","653","535","724","613","707","554","544","619","773","854","1113","714","765","664","795","671","454.8763","464.8039","558.8421","450.038",
"전라남도","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"전라남도","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"전라남도","합계","대파","","","","","","","31","91","76","88","10","13","0","0","8","10","15","21.6249","4.0005","28.528","9.7419",
"전라남도","합계","쪽파","","","","","","","105","31","67","93","10","48","23","79","54","6","29","36.5028","84.6222","78.7718","82.1572",
"전라남도","논","시설재배합계","","7808","7143","7015","6960","6225","6036","5606","5590","5580","1400","1084","765","854","2302","561","916","431.1668","364.5224","414.1187","384.0276",
"전라남도","논","감자","","24","47","44","59","103","46","53","111","146","68","4","4","18","37","1","9","0","2.1813","19.4226","0",
"전라남도","논","엽채류","","839","726","844","702","491","355","285","273","192","65","50","10","37","41","8","7",".5525","1.2432","2.6243",".6232",
"전라남도","논","배추","","342","204","349","239","213","186","127","103","91","20","28","2","3","36","4","3",".3811","0",".3266",".1998",
"전라남도","논","봄배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"전라남도","논","기타배추","","","","","","","","","","","","","","3","36","4","3",".3811","0",".3266",".1998",
"전라남도","논","시금치","","323","393","346","370","223","105","125","119","81","30","17","0","6","2","3","3",".0346","0","0","0",
"전라남도","논","상추","","174","129","149","93","55","64","33","51","20","15","5","8","28","3","1","1",".1368","1.2432","2.2977",".4234",
"전라남도","논","과채류","","3875","3755","3331","3125","3040","3260","2981","2609","2814","707","454","433","400","1262","290","522","204.3401","165.5278","159.3766","106.6617",
"전라남도","논","수박","","1003","949","805","621","699","724","631","477","472","115","58","74","33","70","16","25","28.2415","17.153","17.153","17.2284",
"전라남도","논","참외","","188","82","130","92","20","35","40","26","53","1","11","0","5","5","5","0","1.982","0","0","0",
"전라남도","논","오이","","905","898","833","688","747","435","402","495","386","66","52","28","23","159","57","44",".0693","46.3361","0","0",
"전라남도","논","호박","","254","207","239","275","309","186","302","168","310","96","57","28","107","227","23","30","45.1842","55.5402","59.2246","53.8093",
"전라남도","논","토마토","","433","440","500","505","522","996","913","819","847","217","190","207","198","609","100","219","52.2929","46.4985","68.6732","21.3048",
"전라남도","논","딸기","","1092","1179","824","944","743","884","693","624","746","212","86","96","34","192","89","204","76.5702","0","14.3258","14.3192",
"전라남도","논","무","","371","155","188","227","138","236","187","195","210","33","54","27","3","13","12","0","12.5405",".612",".2169",".2488",
"전라남도","논","봄무","","","","","","","","","","","","","0","0","3","0","0","0","0","0","0",
"전라남도","논","총각무","","","","","","","","","","","","","11","0","-","5","0","12.1818","0","0",".2488",
"전라남도","논","일반총각무","","","","","","","","","","","","","11","0","0","5","0","12","0","0",".2488",
"전라남도","논","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"전라남도","논","기타무","","","","","","","","","","","","","16","3","10","7","0",".3587",".612",".2169","0",
"전라남도","논","풋고추","","824","789","728","944","608","650","552","565","610","72","22","35","71","302","33","8","36.1651","1.6588","7.081","47.409",
"전라남도","논","기타채소","","1344","1280","1349","1367","1386","898","968","1207","919","279","382","189","189","448","153","145","89.4618","104.676","146.2494","116.0756",
"전라남도","논","과수","","10","35","34","31","39","47","61","40","33","21","0","5","42","57","24","82","32.418","22.9028","4.7213","46.817",
"전라남도","논","배","","2","10","0","8","0","","","","","","","","","","","","","","","",
"전라남도","논","감귤","","0","0","7","8","8","0","0","0","0","0","0","0","0","","0","0","0","18.1789","0","0",
"전라남도","논","성과수(감귤)","","0","0","0","0","8","0","0","0","0","0","0","0","0","","0","0","0","18.1789","0","0",
"전라남도","논","포도","","5","25","19","13","10","24","23","0","30","6","0","0","0","36","7","62","31.5471","0","0","14.9915",
"전라남도","논","성과수(포도)","","0","12","12","0","5","19","18","0","30","6","0","0","0","36","0","31","31.5471","0","0","0",
"전라남도","논","기타과수","","3","0","8","2","21","23","38","40","3","15","0","5","42","21","17","20",".8709","4.7239","4.7213","31.8255",
"전라남도","논","화훼","","119","93","138","182","72","119","126","111","119","15","4","5","10","","2","35","20.3686","15.9611","42.0561","34.9198",
"전라남도","논","기타","","402","263","359","323","348","338","332","405","493","140","114","57","84","142","38","108","35.3202","49.7594","32.3705","31.2725",
"전라남도","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"전라남도","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"전라남도","논","대파","","","","","","","12","44","34","12","0","0","0","0","","0","0","0","0","0","0",
"전라남도","논","쪽파","","","","","","","75","17","40","32","0","0","0","0","","0","0","0","0","0","0",
"전라남도","밭","시설재배합계","","3792","3642","3756","3584","3889","2916","2579","2254","2419","6377","6686","6074","6251","4675","6556","6477","6101.7422","6517.0567","6671.0071","6363.4538",
"전라남도","밭","감자","","9","54","11","64","65","25","34","16","26","140","206","94","100","52","51","98","107.1081","122.5759","175.8648","113.762",
"전라남도","밭","엽채류","","737","717","820","543","231","196","248","287","268","323","476","337","415","295","246","410","403.3031","298.3541","268.471","358.8746",
"전라남도","밭","배추","","178","140","227","185","109","115","125","123","70","216","333","212","261","134","102","235","205.5569","145.704","175.604","233.7823",
"전라남도","밭","봄배추","","","","","","","","","","","","","","144","125","1","39","37.4189","21.6552","5.0453","112.0677",
"전라남도","밭","기타배추","","","","","","","","","","","","","","117","9","101","196","168.138","124.0488","170.5587","121.7146",
"전라남도","밭","시금치","","106","119","74","90","59","61","101","142","160","89","120","102","127","130","119","107","118.8782","92.7118","60.6726","91.1294",
"전라남도","밭","상추","","453","458","519","268","63","20","22","22","38","18","23","23","27","31","25","68","78.868","59.9383","32.1944","33.9629",
"전라남도","밭","과채류","","1147","1210","994","976","1164","638","758","394","385","2557","2210","2147","2343","1516","2386","2467","2455.1217","2683.1329","2494.8598","2508.9579",
"전라남도","밭","수박","","718","737","522","584","659","441","476","257","276","595","543","473","518","450","494","416","363.5145","407.0885","310.5067","409.9088",
"전라남도","밭","참외","","5","7","7","11","9","6","7","6","23","16","14","15","12","11","5","0","12.8057","3.1141","5.725","4.7309",
"전라남도","밭","오이","","56","113","108","18","53","16","33","32","5","172","151","91","123","82","108","198","187.7725","271.2164","233.1216","273.9684",
"전라남도","밭","호박","","51","51","44","57","81","20","31","25","22","152","197","199","162","197","391","312","275.908","265.0465","361.3474","317.8609",
"전라남도","밭","토마토","","120","102","135","164","216","116","195","71","52","623","645","718","856","428","839","881","892.5511","917.4759","839.0832","849.5519",
"전라남도","밭","딸기","","197","200","178","142","146","39","16","3","7","999","660","651","672","348","549","660","722.5699","819.1915","745.0759","652.937",
"전라남도","밭","무","","620","375","507","605","523","467","480","376","414","363","414","290","283","351","310","297","181.8128","257.8351","220.8948","334.4175",
"전라남도","밭","봄무","","","","","","","","","","","","","55","60","55","47","25","63.5932","65.1643","41.5073","46.6356",
"전라남도","밭","총각무","","","","","","","","","","","","","117","127","187","127","158","56.2546","112.1006","77.5411","181.4563",
"전라남도","밭","일반총각무","","","","","","","","","","","","","106","127","187","127","157","56.2546","110.9601","77.5411","175.824",
"전라남도","밭","가을총각무","","","","","","","","","","","","","11","0","0","0","1","0","1.1405","0","5.6323",
"전라남도","밭","기타무","","","","","","","","","","","","","118","96","109","136","114","61.965","80.5702","101.8464","106.3256",
"전라남도","밭","풋고추","","325","295","276","319","295","183","152","179","252","709","550","668","466","318","664","549","414.3342","424.7123","380.1972","465.469",
"전라남도","밭","기타채소","","400","414","483","428","868","956","431","470","419","1189","1350","1497","1495","1275","1755","1625","1632.0447","1694.8135","1810.9265","1491.632",
"전라남도","밭","과수","","150","138","149","183","200","136","128","162","136","188","280","270","307","231","307","333","333.0531","434.8704","573.1707","469.7104",
"전라남도","밭","배","","16","6","6","14","24","","","","","","","","","","","","","","","",
"전라남도","밭","감귤","","0","10","26","45","64","0","0","14","14","0","24","25","23","20","18","0","79.2823","67.3847","52.5172","57.981",
"전라남도","밭","성과수(감귤)","","0","0","0","7","17","0","0","14","14","0","10","10","13","10","8","0","77.3416","61.9168","43.8477","44.7805",
"전라남도","밭","포도","","61","53","52","62","69","52","42","27","29","60","54","77","95","58","76","49","45.7138","85.881","143.0473","121.2413",
"전라남도","밭","성과수(포도)","","59","48","45","61","64","46","41","26","25","48","47","61","87","54","72","49","27.6955","81.2571","81.8763","101.9579",
"전라남도","밭","기타과수","","73","69","65","62","43","84","86","121","93","128","202","168","189","153","213","284","208.057","281.6047","377.6062","290.4881",
"전라남도","밭","화훼","","153","167","151","176","184","50","75","87","102","174","140","91","82","53","64","91","97.2807","97.0953","112.8509","109.9658",
"전라남도","밭","기타","","251","272","365","290","359","216","212","214","280","714","999","657","681","522","757","563","419.5561","415.0445","526.4716","418.7655",
"전라남도","밭","파인애플","","","","","","","","","","","","","","","","","","","","","",
"전라남도","밭","바나나","","","","","","","","","","","","","","","","","","","","","",
"전라남도","밭","대파","","","","","","","19","47","42","76","10","13","0","0","8","10","15","21.6249","4.0005","28.528","9.7419",
"전라남도","밭","쪽파","","","","","","","30","14","27","61","10","48","23","79","54","6","29","36.5028","84.6222","78.7718","82.1572",
"경상북도","합계","시설재배합계","","13646","13079","13580","13919","13758","13875","14460","14883","14484","14710","13678","13678","13136","12782","12047","11092","10004.1043","9161.5718","9106.0634","9350.9864",
"경상북도","합계","감자","","177","180","144","283","291","165","192","245","139","191","147","166","172","210","127","179","109.6861","176.6826","245.2306","137.6859",
"경상북도","합계","엽채류","","745","583","777","893","708","1007","846","1076","1190","1438","1540","1446","1176","1077","960","544","658.8305","480.5749","484.8384","503.5051",
"경상북도","합계","배추","","371","249","389","411","278","450","393","400","434","442","630","521","478","418","375","118","244.7542","117.3305","150.6465","203.1231",
"경상북도","합계","봄배추","","","","","","","","","","","","","","67","16","6","11","46.2578","3.6036","12.9319","19.1152",
"경상북도","합계","기타배추","","","","","","","","","","","","","","411","402","369","107","198.4964","113.7269","137.7146","184.0079",
"경상북도","합계","시금치","","159","192","178","259","280","306","260","338","428","400","542","475","395","385","337","268","249.6727","215.6134","183.9501","190.7448",
"경상북도","합계","상추","","215","142","210","223","150","251","193","338","328","596","368","450","303","274","248","158","164.4036","147.631","150.2418","109.6372",
"경상북도","합계","과채류","","10108","9727","9641","9388","9290","9406","9448","9979","9509","8985","8156","8061","7856","7638","7393","6935","5725.4761","5255.009","5229.8542","5075.7225",
"경상북도","합계","수박","","2096","1981","1633","1439","1472","1732","1721","1926","1803","1542","1261","1268","1146","1067","896","562","622.7047","466.0578","435.1127","387.8538",
"경상북도","합계","참외","","6227","5957","5986","5774","5745","5621","5530","5728","5626","5390","5148","5022","4847","4754","4639","4374","3123.61","3177.0555","3195.5957","3139.7396",
"경상북도","합계","오이","","540","457","584","481","498","429","423","566","649","563","546","478","455","500","415","721","769.3519","562.5135","549.9329","596.8067",
"경상북도","합계","호박","","190","202","208","324","209","284","258","366","440","492","377","406","410","261","420","389","239.5028","246.6516","193.9594","251.186",
"경상북도","합계","토마토","","342","424","480","715","747","862","1002","980","647","689","571","618","609","606","532","550","593.1558","484.9924","504.762","355.8491",
"경상북도","합계","딸기","","713","706","750","655","619","478","514","413","344","309","253","269","389","450","491","339","377.1509","317.7382","350.4915","344.2873",
"경상북도","합계","무","","235","172","122","262","176","296","260","316","348","77","122","135","217","190","114","61","60.3687","101.7956","33.5841","66.5133",
"경상북도","합계","봄무","","","","","","","","","","","","","10","0","1","2","8","0","8.7222","4.2029","9.8082",
"경상북도","합계","총각무","","","","","","","","","","","","","13","3","11","0","0",".163","0",".3837","0",
"경상북도","합계","일반총각무","","","","","","","","","","","","","13","0","11","0","0","0","0",".3837","0",
"경상북도","합계","가을총각무","","","","","","","","","","","","","0","3","0","0","0",".163","0","0","0",
"경상북도","합계","기타무","","","","","","","","","","","","","112","214","178","112","53","60.2057","93.0734","28.9975","56.7051",
"경상북도","합계","풋고추","","403","292","429","433","561","574","544","547","294","423","261","295","277","138","196","216","155.8265","168.1748","157.8551","103.2206",
"경상북도","합계","기타채소","","832","793","989","1107","1303","700","1307","1071","1129","1547","1471","1572","1262","1506","1535","1619","1703.6721","1402.3571","1446.6871","1559.8244",
"경상북도","합계","과수","","372","450","549","526","584","553","605","679","761","814","815","974","1094","1019","910","892","904.042","897.6607","941.9076","1288.546",
"경상북도","합계","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"경상북도","합계","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","4.1654","7.4239","20.2585",
"경상북도","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","3.2377","3.2366",
"경상북도","합계","포도","","368","450","521","492","529","529","559","645","734","786","782","955","1042","977","849","771","752.8436","758.3882","760.6461","1077.321",
"경상북도","합계","성과수(포도)","","334","417","492","457","516","517","525","526","567","547","560","728","909","875","713","689","635.9181","630.6709","592.1713","567.1591",
"경상북도","합계","기타과수","","4","0","28","34","55","24","46","34","27","28","33","19","52","42","61","121","151.1984","135.1071","173.8376","190.9665",
"경상북도","합계","화훼","","138","121","139","96","74","128","126","148","141","173","204","147","123","100","85","112","92.9885","144.5325","149.21","129.0289",
"경상북도","합계","기타","","636","761","790","931","771","936","997","725","891","897","837","802","809","752","601","430","366.9403","323.2993","249.6204","311.2653",
"경상북도","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"경상북도","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"경상북도","합계","대파","","","","","","","71","93","77","46","129","106","60","116","129","107","95","187.3641","167.4527","137.0438","144.3389",
"경상북도","합계","쪽파","","","","","","","39","42","20","36","36","19","20","34","23","19","9","38.9094","44.0326","30.2321","31.3355",
"경상북도","논","시설재배합계","","8808","8660","8933","9160","8447","9142","9217","9845","9309","9673","7567","7426","7144","8041","6354","2731","1741.512","1612.3764","1637.3568","1746.6343",
"경상북도","논","감자","","152","119","89","144","157","143","170","202","57","123","98","123","97","144","61","43","6.2426","17.5061","44.0238","23.286",
"경상북도","논","엽채류","","255","214","286","400","218","519","406","622","805","1081","521","370","225","602","145","15","10.2887","17.4353","4.2106",".3217",
"경상북도","논","배추","","105","53","116","191","46","243","226","242","289","281","168","63","39","165","45","0","1.1616",".8336","0",".3217",
"경상북도","논","봄배추","","","","","","","","","","","","","","2","0","0","0",".2949","0","0","0",
"경상북도","논","기타배추","","","","","","","","","","","","","","37","165","45","0",".8667",".8336","0",".3217",
"경상북도","논","시금치","","54","81","78","99","112","139","72","180","291","322","249","149","58","247","3","14","6.6521","14.1575","0","0",
"경상북도","논","상추","","96","80","92","110","60","137","108","200","225","478","104","158","128","190","97","1","2.475","2.4442","4.2106","0",
"경상북도","논","과채류","","7690","7594","7566","7395","6952","7054","6935","7473","7182","6842","6007","5847","5761","5780","5287","2253","1176.6132","1203.9539","1209.4925","1234.0046",
"경상북도","논","수박","","1448","1401","1200","1077","934","1201","1168","1469","1408","1178","886","931","805","782","636","222","269.9751","188.6568","159.0658","166.1577",
"경상북도","논","참외","","5338","5205","5280","5168","5108","4737","4630","4793","4828","4633","4397","4330","4162","4206","4028","1676","571.3705","692.3818","713.8798","751.7826",
"경상북도","논","오이","","186","224","299","230","90","195","159","249","314","259","99","32","33","101","3","48","39.8256","49.0655","13.4477","16.2534",
"경상북도","논","호박","","75","112","106","164","67","104","85","201","159","264","223","198","268","157","202","31","40.5364","54.3341","64.984","74.1149",
"경상북도","논","토마토","","178","221","224","317","347","473","544","503","248","312","219","192","210","208","59","134","97.4307","108.6772","125.435","73.4699",
"경상북도","논","딸기","","465","431","457","439","406","344","349","258","225","196","183","164","283","326","359","142","157.4749","110.8385","132.6802","152.2261",
"경상북도","논","무","","45","57","29","96","48","149","93","176","211","31","48","91","61","106","10","0","3.066","18.3236",".8902","0",
"경상북도","논","봄무","","","","","","","","","","","","","6","0","-","0","0","0","0","0","0",
"경상북도","논","총각무","","","","","","","","","","","","","13","0","-","0","0","0","0","0","0",
"경상북도","논","일반총각무","","","","","","","","","","","","","13","0","0","0","0","0","0","0","0",
"경상북도","논","가을총각무","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",
"경상북도","논","기타무","","","","","","","","","","","","","72","61","106","10","0","3.066","18.3236",".8902","0",
"경상북도","논","풋고추","","239","172","246","219","192","346","301","290","163","213","77","37","77","31","44","25","23.5207","24.0683","25.9889",".4587",
"경상북도","논","기타채소","","297","323","456","500","577","348","698","592","489","897","564","640","523","830","547","352","401.6659","233.3579","318.4217","445.3698",
"경상북도","논","과수","","0","11","25","4","9","12","11","46","21","8","1","16","7","65","3","11","38.7313","24.4375","12.5507","9.1587",
"경상북도","논","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"경상북도","논","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"경상북도","논","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"경상북도","논","포도","","0","11","11","4","9","4","0","46","21","8","1","16","7","65","3","8","38.7313","14.4528","0","9.1587",
"경상북도","논","성과수(포도)","","0","7","11","4","0","0","0","27","0","0","0","0","1","26","0","8","0","0","0","0",
"경상북도","논","기타과수","","0","0","14","0","0","8","11","0","0","0","0","0","0","","0","3","0","9.9847","12.5507","0",
"경상북도","논","화훼","","0","20","20","10","1","55","45","30","30","29","67","64","48","32","28","7","11.4979","4.3075","0","0",
"경상북도","논","기타","","130","150","216","392","293","459","505","345","299","347","129","221","284","334","168","21","69.29","68.9863","20.9466","34.0348",
"경상북도","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"경상북도","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"경상북도","논","대파","","","","","","","30","30","64","19","82","51","10","61","113","61","3","0","0",".8318","0",
"경상북도","논","쪽파","","","","","","","27","23","5","33","20","4","7","0","4","0","1",".5957","0","0","0",
"경상북도","밭","시설재배합계","","4838","4419","4647","4759","5311","4733","5243","5038","5175","5037","6111","6252","5992","4741","5693","8361","8262.5923","7549.1954","7468.7066","7604.3521",
"경상북도","밭","감자","","25","61","55","139","134","22","22","43","82","68","49","43","75","66","66","136","103.4435","159.1765","201.2068","114.3999",
"경상북도","밭","엽채류","","490","369","491","493","490","488","440","454","385","357","1019","1076","951","475","815","529","648.5418","463.1396","480.6278","503.1834",
"경상북도","밭","배추","","266","196","273","220","232","207","167","158","145","161","462","458","439","253","330","118","243.5926","116.4969","150.6465","202.8014",
"경상북도","밭","봄배추","","","","","","","","","","","","","","65","16","6","11","45.9629","3.6036","12.9319","19.1152",
"경상북도","밭","기타배추","","","","","","","","","","","","","","374","237","324","107","197.6297","112.8933","137.7146","183.6862",
"경상북도","밭","시금치","","105","111","100","160","168","167","188","158","137","78","293","326","337","138","334","254","243.0206","201.4559","183.9501","190.7448",
"경상북도","밭","상추","","119","62","118","113","90","114","85","138","103","118","264","292","175","84","151","157","161.9286","145.1868","146.0312","109.6372",
"경상북도","밭","과채류","","2418","2133","2075","1993","2338","2352","2513","2506","2327","2143","2149","2214","2095","1858","2106","4682","4548.8629","4051.0551","4020.3617","3841.7179",
"경상북도","밭","수박","","648","580","433","362","538","531","553","457","395","364","375","337","341","285","260","340","352.7296","277.401","276.0469","221.6961",
"경상북도","밭","참외","","889","752","706","606","637","884","900","935","798","757","751","692","685","548","611","2698","2552.2395","2484.6737","2481.7159","2387.957",
"경상북도","밭","오이","","354","233","285","251","408","234","264","317","335","304","447","446","422","399","412","673","729.5263","513.448","536.4852","580.5533",
"경상북도","밭","호박","","115","90","102","160","142","180","173","165","281","228","154","208","142","104","218","358","198.9664","192.3175","128.9754","177.0711",
"경상북도","밭","토마토","","164","203","256","398","400","389","458","477","399","377","352","426","399","398","473","416","495.7251","376.3152","379.327","282.3792",
"경상북도","밭","딸기","","248","275","293","216","213","134","165","155","119","113","70","105","106","124","132","197","219.676","206.8997","217.8113","192.0612",
"경상북도","밭","무","","190","115","93","166","128","147","167","140","137","46","74","44","156","84","104","61","57.3027","83.472","32.6939","66.5133",
"경상북도","밭","봄무","","","","","","","","","","","","","4","0","1","2","8","0","8.7222","4.2029","9.8082",
"경상북도","밭","총각무","","","","","","","","","","","","","0","3","11","0","0",".163","0",".3837","0",
"경상북도","밭","일반총각무","","","","","","","","","","","","","0","0","11","0","0","0","0",".3837","0",
"경상북도","밭","가을총각무","","","","","","","","","","","","","0","3","0","0","0",".163","0","0","0",
"경상북도","밭","기타무","","","","","","","","","","","","","40","153","72","102","53","57.1397","74.7498","28.1073","56.7051",
"경상북도","밭","풋고추","","164","120","183","214","369","228","243","257","131","210","184","258","200","107","152","191","132.3058","144.1065","131.8662","102.7619",
"경상북도","밭","기타채소","","535","470","533","607","726","352","609","479","640","650","907","932","739","676","988","1267","1302.0062","1168.9992","1128.2654","1114.4546",
"경상북도","밭","과수","","372","439","524","522","575","541","594","633","740","806","814","958","1087","954","907","881","865.3107","873.2232","929.3569","1279.3873",
"경상북도","밭","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"경상북도","밭","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","4.1654","7.4239","20.2585",
"경상북도","밭","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","3.2377","3.2366",
"경상북도","밭","포도","","368","439","510","488","520","525","559","599","713","778","781","939","1035","912","846","763","714.1123","743.9354","760.6461","1068.1623",
"경상북도","밭","성과수(포도)","","334","410","481","453","516","517","525","499","567","547","560","728","908","849","713","681","635.9181","630.6709","592.1713","567.1591",
"경상북도","밭","기타과수","","4","0","14","34","55","16","35","34","27","28","33","19","52","42","61","118","151.1984","125.1224","161.2869","190.9665",
"경상북도","밭","화훼","","138","101","119","86","73","73","81","118","111","144","137","83","75","68","57","105","81.4906","140.225","149.21","129.0289",
"경상북도","밭","기타","","506","611","574","539","478","477","492","380","592","550","708","581","525","418","433","409","297.6503","254.313","228.6738","277.2305",
"경상북도","밭","파인애플","","","","","","","","","","","","","","","","","","","","","",
"경상북도","밭","바나나","","","","","","","","","","","","","","","","","","","","","",
"경상북도","밭","대파","","","","","","","41","63","13","27","47","55","50","55","16","46","92","187.3641","167.4527","136.212","144.3389",
"경상북도","밭","쪽파","","","","","","","12","19","15","3","16","15","13","34","19","19","8","38.3137","44.0326","30.2321","31.3355",
"경상남도","합계","시설재배합계","","20071","18477","18736","19640","19683","18605","16669","16313","15725","14728","14670","14284","13866","13572","13009","13093","13820.7998","14228.3685","12969.8855","13099.6407",
"경상남도","합계","감자","","412","440","338","433","530","566","491","418","400","441","338","446","372","322","222","357","310.699","336.7446","527.9535","591.1622",
"경상남도","합계","엽채류","","532","424","389","502","332","468","338","265","223","292","373","294","253","201","241","230","269.6625","274.1658","278.4511","222.6133",
"경상남도","합계","배추","","419","228","240","273","136","225","121","111","106","130","196","85","86","69","15","18","80.3527","48.734","26.6383","22.4814",
"경상남도","합계","봄배추","","","","","","","","","","","","","","13","11","6","0","27.1315","0","7.431","0",
"경상남도","합계","기타배추","","","","","","","","","","","","","","73","58","9","18","53.2212","48.734","19.2073","22.4814",
"경상남도","합계","시금치","","20","15","20","21","22","24","10","24","9","22","17","80","79","40","66","63","38.2523","51.6479","89.5119","91.1503",
"경상남도","합계","상추","","93","181","129","208","174","219","207","130","108","140","160","129","88","92","160","149","151.0575","173.7839","162.3009","108.9816",
"경상남도","합계","과채류","","13585","12527","11462","11835","12506","10834","9507","9033","8826","8237","7852","7412","7312","7173","6889","6542","6708.5694","6639.811","6383.2676","5385.2858",
"경상남도","합계","수박","","8699","7805","6791","6734","7334","6121","5116","5122","4905","4380","3974","3469","3376","3180","2996","2821","2826.539","2441.4806","1981.0568","1595.0842",
"경상남도","합계","참외","","797","770","717","606","505","335","161","62","186","156","109","85","88","142","122","91","86.9696","29.7525","20.7518","4.526",
"경상남도","합계","오이","","370","314","297","341","315","534","347","358","309","254","274","278","203","235","204","147","108.4291","185.0438","160.234","139.7545",
"경상남도","합계","호박","","1058","1100","883","845","945","682","643","801","669","763","904","688","630","797","694","628","868.2526","646.9752","847.8069","769.8473",
"경상남도","합계","토마토","","306","344","404","726","797","623","674","344","479","429","577","727","646","589","593","685","624.5753","756.7884","629.4141","626.4308",
"경상남도","합계","딸기","","2355","2194","2370","2583","2610","2539","2566","2346","2278","2255","2014","2165","2369","2230","2280","2170","2193.8038","2579.7705","2744.004","2249.643",
"경상남도","합계","무","","365","279","397","394","284","247","222","258","151","75","142","41","93","40","43","46","109.2951","64.4921","47.0595","87.3438",
